Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
1978;4_Septembre;2022-01-01T08:00:00+01:00;97.0;1.40111;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T14:00:00+01:00;355.0;4.70723;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T18:00:00+01:00;510.0;7.645;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T10:00:00+01:00;90.0;1.23611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T12:00:00+01:00;217.0;3.02445;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T16:00:00+01:00;484.0;7.43;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T17:00:00+01:00;503.0;7.67778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T15:00:00+01:00;392.0;5.77945;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T04:00:00+01:00;383.0;5.96222;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-14T00:00:00+01:00;389.0;5.29889;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T22:00:00+01:00;459.0;5.99056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T20:00:00+01:00;789.0;10.78333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T18:00:00+01:00;702.0;11.01722;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T17:00:00+01:00;806.0;11.63167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T14:00:00+01:00;753.0;11.78334;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T13:00:00+01:00;803.0;13.75;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T12:00:00+01:00;681.0;12.74556;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T08:00:00+01:00;354.0;7.59556;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T05:00:00+01:00;52.0;0.66167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2021-12-13T04:00:00+01:00;50.0;0.65833;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T00:00:00+02:00;526.0;7.45778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-02T18:00:00+02:00;650.0;8.29167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-02T17:00:00+02:00;678.0;8.45;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-02T16:00:00+02:00;703.0;9.27889;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-02T14:00:00+02:00;615.0;8.67778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-08-02T15:00:00+02:00;654.0;9.27444;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-02T01:00:00+02:00;191.0;2.22;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-02T14:00:00+01:00;741.0;16.95833;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-02T13:00:00+01:00;759.0;14.35;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-02T19:00:00+02:00;780.0;8.34611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-14T00:00:00+02:00;476.0;10.07722;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T22:00:00+02:00;482.0;6.59722;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T20:00:00+02:00;849.0;15.46167;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T19:00:00+02:00;827.0;14.48333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T18:00:00+02:00;762.0;16.28445;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T17:00:00+02:00;796.0;15.09722;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T13:00:00+02:00;773.0;17.74334;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T11:00:00+02:00;699.0;13.87333;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T10:00:00+02:00;727.0;12.85611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T08:00:00+02:00;356.0;8.66167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T06:00:00+02:00;90.0;1.06389;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T05:00:00+02:00;81.0;1.02111;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T04:00:00+02:00;96.0;1.34556;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-04-13T01:00:00+02:00;402.0;5.62833;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-05-02T20:00:00+02:00;769.0;8.34;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T23:00:00+01:00;353.0;5.05056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T11:00:00+01:00;126.0;1.62111;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T21:00:00+01:00;474.0;6.84111;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-02T00:00:00+01:00;294.0;4.06722;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T13:00:00+01:00;288.0;4.005;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T07:00:00+01:00;124.0;1.84167;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T19:00:00+01:00;570.0;9.95945;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T06:00:00+01:00;218.0;3.17556;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T09:00:00+01:00;75.0;1.03056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T05:00:00+01:00;304.0;4.49778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T22:00:00+01:00;412.0;5.33166;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-01-01T20:00:00+01:00;515.0;8.31611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-12-06T22:00:00+01:00;521.0;7.86056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-12-06T21:00:00+01:00;708.0;10.56611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-12-06T20:00:00+01:00;793.0;15.64555;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-12-06T18:00:00+01:00;713.0;14.96611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-12-06T16:00:00+01:00;797.0;15.69278;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-12-06T15:00:00+01:00;810.0;15.07723;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-08T09:00:00+01:00;450.0;15.82056;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-08T08:00:00+01:00;379.0;9.45611;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-08T06:00:00+01:00;102.0;1.91389;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-08T04:00:00+01:00;74.0;1.065;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-08T03:00:00+01:00;86.0;1.02445;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-08T02:00:00+01:00;172.0;2.33945;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-08T18:00:00+02:00;818.0;12.34056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-08T17:00:00+02:00;806.0;13.76444;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-08T14:00:00+02:00;752.0;11.73;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-07T00:00:00+02:00;489.0;7.015;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-06T22:00:00+02:00;472.0;6.435;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-06T20:00:00+02:00;834.0;12.22223;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-06T19:00:00+02:00;781.0;12.59056;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-06T18:00:00+02:00;790.0;13.66889;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-09-06T16:00:00+02:00;805.0;15.05111;Pré-saturé;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501, 48.8691745996], [2.3400300783, 48.8688948259]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-07T22:00:00+01:00;395.0;5.16722;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
1978;4_Septembre;2022-11-07T21:00:00+01:00;596.0;8.75778;Fluide;2149;4_Septembre-Richelieu;2150;4_Septembre-Bourse-Vivienne;Invalide;2005-01-01;2019-06-01;48.86903471272503, 2.339319464229476;"{""coordinates"": [[2.3386088501499116, 48.86917459956633], [2.3400300783090406, 48.86889482588374]], ""type"": ""LineString""}"
